Commit hash,Inwards_sum,Inwards_avg,Outwards_sum,Outwards_avg,,,,
998860f00ca1c9eb333787595e05e8cb486802c8,39,3.545454545,46,4.181818182,,,,
568c575b97940e6afa5015ef2566d8316aa22cd8,0,0,14,14,,,,
ccc18c27b18a07e0e3b971fe81919ca57e63c5d2,36,9,34,8.5,,,,
4f08f48017bf4fe17b23bd5d7399bce4bd37d806,2,1,44,22,,,,
69ab984ac69fe3a10656e488fe354165b5aa550e,1,0.5,35,17.5,,,,
d4425318801c055127dba04792ebf4ef69643b6e,6,3,13,6.5,,,,
eddd901187de8d83cecb8814e4b7c1f2e97db053,0,0,21,21,,,,
47e0817973ed4e992d8cb537c49bdaa3c4fc2168,7,7,11,11,,,,
0d47a4721562b3d73c5180dfedfbc0a50bc56afb,0,0,4,2,,,,
9d1e3e301d88a3dad6115043396fdd8d0ee31ca4,0,0,0,0,,,,
33d5e6996f5ae4131c2233c4da5500e4ebda99ea,0,0,13,13,,,,
c40d9f64a6bd9671edc807bc74cf5b73c7465250,0,0,7,7,,,,
4baa3f7105004ce815b5b16b05d895814263e987,0,0,5,5,,,,
9ae561d7fe7513fe682b48dfdda3932f2533b829,37,18.5,7,3.5,,,,
d38162efa0e4b19d6794692ee9b2935f647b7859,10,10,17,17,,,,
3e6fc20a2ac4da117aa5f6da278c8dd784741f5e,71,5.461538462,125,9.615384615,,,,
f2e52c5bf26cfcedd0901040dfe1a6c86c5aa146,0,0,0,0,,,,
f828bee19dee73246c09af3aad913b5540f1cbd0,0,0,7,7,,,,
d0af8986b32aa4cccdc2ff7d8dc5e66e9d53ed77,268,7.882352941,303,8.911764706,,,,
316e5db8a403ce8493e22361c446a003a5c3770c,3,3,19,19,,,,
c430ff551d621a4c7a344224ad1964fb4c7e72f6,16,5.333333333,24,8,,,,
7f8c243dec987018db47547c6ddea9cd8272e02a,0,0,14,14,,,,
87bb76ae8b59f5b504c49e242e24d6867f8b7789,0,0,10,10,,,,
b3c2c28746a01f435580b9fbad64d4f614e7f805,0,0,3,3,,,,
cec7b67ec38934560c19a4e4361d684c25143fa8,91,13,27,3.857142857,,,,
597933b6b72c8392d3d5e1db4d379620b2f193a7,1,1,9,9,,,,
8724847a9e26e17852ee08b9b0d70b1d648661a0,105,8.75,58,4.833333333,,,,
f15b662af1bdfd18226b861935ca77a13bb44d4e,0,0,40,40,,,,
ad78e5fd290f69510f02b3b6bf3b6d2f52d59423,1,0.5,8,4,,,,
14fc0ec8cfb5cfcf26e197ebf45f23ecf6886c42,4,2,25,12.5,,,,
dfed088a50298fe4a9d0eb8a9d0a2711dfc206c1,237,18.23076923,287,22.07692308,,,,
d28a3b7b195da3ef7c4c23ddb0add94aff72a368,2,2,13,13,,,,
d0af156930f80c7133b0190765d21b12a3d4a76a,0,0,0,0,,,,
e4fc75edaedead3092aace3a29a0aafdd0e86a77,1,1,23,23,,,,
b7f3138957ced630aca98ecb63acf873e7d2d103,0,0,21,2.1,,,,
0df606e2ab8f3b60e1ad57dba245acf2e7810612,2,1,2,1,,,,
64bbcfa67812c4fd3df8c243f7ce31a5130aaed7,0,0,9,9,,,,
73f85aea7827b6211b4218c7ec0608d5a6eda506,0,0,7,7,,,,
018af32fc2d902ff47482d0501195f7e0739cdcf,0,0,0,0,,,,
b90699ac82fc624d59d8c967927d2561419a58a3,2,2,12,12,,,,
e52fabd48fecb52c7a880991ad9fc56827fa9549,170,170,6,6,,,,
cd5df3ec6fdb79260ca5bddff4f3eda9717bd70b,17,8.5,38,19,,,,
686f144ceea9ee219f5922c4b2eadb4eba890cbf,0,0,9,9,,,,
fe6ec7bcc17f88ab1aca5a7934d047456354c942,64,9.142857143,155,22.14285714,,,,
9e3e227368ab621e94a14e143a5064213d3fc614,0,0,11,11,,,,
5008fc55cf1ab1c776ccd431525fe54b7afeea00,1,1,14,14,,,,
f3d8386bcd784c2693d0fcc10f9b621de80f7ae0,0,0,15,7.5,,,,
eaddd03d78493b1e60ab656a6c5ffb04e05ca679,9,9,3,3,,,,
5efcde65173f8bd349db37c7e3e57dc90ade7d24,22,1.375,39,2.4375,,,,
c0f032de776685d62286e8a86496bc03fb9922c9,3,1.5,30,15,,,,
ee048bb43de9e6ac66bbe4cc2ed79cb1a4a2d24b,0,0,13,13,,,,
4bdfa2025c266fcf5f713a9b1bdbee25878bce73,3,1.5,5,2.5,,,,
233e83b20512a5e3748542f1c279a5c7ec6310ad,5,0.625,73,9.125,,,,
62a31676830aca745df23a5dc18b59c4211eea56,77,6.416666667,56,4.666666667,,,,
ff61ed1d85ad78445e502e40bda9678dccb53fcf,22,22,36,36,,,,
b9fd1367ab71813e15a7b25733bd9fdb0ca6d7aa,81,10.125,64,8,,,,
e20dae13601e01321ea8fd34309d6ecb3212d92b,25,25,0,0,,,,
8e65e790fbaa85572566f5fb490346520c3314fd,0,0,0,0,,,,
d375a65ce10d2854cf6a4643bc9ffb221df99494,33,1.137931034,64,2.206896552,,,,
cbedc09b7c28c178813371a6cf9c0e7de58f96cc,0,0,0,0,,,,
a297bdfc574b757e2f6cebb897a4dddafd6e15a6,11,11,17,17,,,,
6608bb9ac629343c2398f6c65ccaa5c64d12b4c2,0,0,10,10,,,,
31ce3cb4ebb78ca67ef050a6282e8b4d5b1cedac,1,0.5,5,2.5,,,,
d6c666f73f03d21c658fa7b8435430a2874f9bc6,0,0,5,2.5,,,,
bed4d0de7e4bf57dd70e44be28eb361b4f4fe9e2,4,4,6,6,,,,
d65688b8328b31b8554ccedab8c8a792b530ee4e,0,0,11,11,,,,
3881221fc22fa0b1ce9d89fbc531c0c3db45142f,0,0,5,5,,,,
52a46d332ca045293a7e0c1ea15cbdfc91c6a17f,0,0,8,8,,,,
1845ae01929cdaf6aa50ae096fe5c249f14b1f18,0,0,16,16,,,,
2e84d8fc90a8285ab4fc0fca800b9f1ae5401111,0,0,0,0,,,,
01526deb814cf53a9dc80014960da2f4e8def3e2,13,13,18,18,,,,
e09bd6f479df4c6441c05f603243e5c100942577,6,6,3,3,,,,
2e03531bfb27fe4072d9d33b3ae422bba1c8c09b,6,6,4,4,,,,
3cbc607b74a1fc410689472d8821771377fcc786,88,12.57142857,24,3.428571429,,,,
059ffd2d37446a095b3b01f615c4aea200cf6ef8,11,2.75,37,9.25,,,,
6ed6a459647606b71ae9d2b768e8f627eceec3df,0,0,35,35,,,,
2f52817ef26b29c951865ebef869b95febe80d6e,12,6,41,20.5,,,,
6d2ed5d0b645f5af383a123e869d061b235b4b85,2,0.142857143,13,0.928571429,,,,
aca764a401fa1e8aeab2b6633f2dee403ec8a58c,0,0,0,0,,,,
328ee44e8a3645623e8400d278563b286d178b2b,0,0,0,0,,,,
5fefa66d5d6140c392af76326c8fb2d3f4f70261,17,8.5,5,2.5,,,,
2b6dfcf23b8e9d672dff0a083ed4e7adc28115eb,0,0,13,13,,,,
baf73673e15e7a2a4594a53d953a76c021b9fc82,5,5,16,16,,,,
10def71cf4b13b55b421b740b1dc22f1084a8185,20,5,70,17.5,,,,
d6bd6cd323f91b9cb01d94c560cf8b40dafeb790,5,2.5,29,14.5,,,,
fd52557b1f20a0464bb4b594d0e5897fa44e723b,37,9.25,59,14.75,,,,
073cde9d21f95a896ffff3abfcc9a9da89175e28,15,7.5,29,14.5,,,,
ead3da17e7a91a5e6adf7b03e651950378d1326c,50,16.66666667,50,16.66666667,,,,
f3776e34c6dc0f85210396e986a1af9b7ab1218d,1,1,9,9,,,,
9f9b2df76c7677fb3dc82ca617cf0732652b684d,28,7,71,17.75,,,,
c2ef5bff232f758716f1665e5d9d9b9b2f20385d,160,32,133,26.6,,,,
8482c9d17647dc2efa3e2be854de837b9db434a7,0,0,9,9,,,,
59495d2ceeb50da7329b0b13c8f4154aeeb99c0d,0,0,0,0,,,,
d24239d1ff5b13a18367620d6ae4181c4f299ec3,0,0,14,4.666666667,,,,
2602b4402f3c8d867d11ea62b613b03dacc8a232,94,15.66666667,96,16,,,,
2316fbb6cc190ea4ace2b5b6359e5940df28b84b,4,4,6,6,,,,
6287991abb09441e6990b1e0b05f393ce2e3d08c,0,0,0,0,,,,
3089c2c0fe681f2caec31326748ca9e03a7b32db,68,17,82,20.5,,,,
3bac6c910e87d28ddbbf0779d32bca72bc57dbd4,2,2,6,6,,,,
9a8dad0fcb2c3f6c7cf6fe1e8b38a18e1d90fd90,0,0,12,12,,,,
46010aa7a232645eff0023d5fb26dcbe1b9ab08a,5486,2.501595987,5486,2.501595987,,,,
f3a0513259e38e3104600983be81d239750a8e6e,9,4.5,8,4,,,,
7991b204fd7dd4909a853531cf8eb23835bbce39,0,0,3,3,,,,
fd58c5fc9fa5dc1aa975cf40a5a58945671e22ee,1,1,14,14,,,,
c0e0f9f52bf3f89c6dd141e4d19573fa9a042628,3,0.75,48,12,,,,
ee06564a979a4677d117bc29e610e0368671fbdd,14,7,16,8,,,,
c4dee17a32ea4e5737ef20f942442bcadad77829,58,19.33333333,77,25.66666667,,,,
8627af718b3d6f7f33557b2741464ffe3bf30ead,0,0,12,12,,,,
a9238292145e05d36be7c35bdd50829c6400a3de,36,1.894736842,42,2.210526316,,,,
275514a24a45c9cb4d563477b81b06fa73f60a92,1,0.333333333,22,7.333333333,,,,
12d2877ac0ed64caf9f40f157e687ae58ebbd674,2,2,5,5,,,,
b3d8a4d47db63a06d354b6002ec764fd1442ec6e,427,28.46666667,170,11.33333333,,,,
25fc37fa3894cb52e8ddee3ccaae0c55e8b9a11a,0,0,0,0,,,,
3f3fbbe42651141fffd6124a5998ff072035adb1,1,1,1,1,,,,
c5d9dc9367c3d3acf5fdf473c3288c8ccf2f2ef5,2,2,23,23,,,,
6824441666063f015e265f34f87a67c625898df5,2,1,19,9.5,,,,
2b01b808e75041005bca903cf50f528716e285e3,28,9.333333333,10,3.333333333,,,,
bb803baa360f24f9a01e1cb1652962476724dd2d,0,0,4,4,,,,
43a43352fe9a45a3fb7e9d7f379e1c494bd8ee9a,0,0,0,0,,,,
049763350775cdb037bbbcd1371cc111290537ba,0,0,0,0,,,,
4f1dfd1e260c238a0f8b1e3c7338431fa2972b90,0,0,0,0,,,,
5e6d1afb124c364d6c52aaed376930858aef05ac,1,1,16,16,,,,
559115fc6320ebc1d376da111d92c3f0d262e9d5,0,0,0,0,,,,
c9d43466b871b5fb15fb6e3892a3176176ae2621,0,0,5,5,,,,
b89c6459d760e68c629c0d318d2afd494a2a415a,0,0,14,14,,,,
735cbe15c20f3a3fde23987b0e1a596d64324f20,39,7.8,84,16.8,,,,
fb3d8993e83a3a35d4406d46fd5f918555a6947b,22,4.4,32,6.4,,,,
2542778d4837143a61dfcf143c32683acc8b998a,5,1.666666667,5,1.666666667,,,,
6572d4e50d73ac60a8974d07de74c27a7f99ebef,6,2,18,6,,,,
85ccf50e35a755088ee733bb4c737f8173f20241,1,1,2,2,,,,
ce9c98c15bc4f84583bb7e07739dbca9e633d1c8,1,1,14,14,,,,
d08fb44d8f1414bbf519875fd872d742c41300ec,2,0.666666667,23,7.666666667,,,,
49b451dae44d801524288d16d8f45a3ef583275e,2,2,17,17,,,,
601c7383ab58042f914418df60b70e875a48f1d2,12,12,4,4,,,,
be46366689eb2ed26c00b516c17b42d12c12070e,70,10,48,6.857142857,,,,
caa78909f49eff6337aea06bac4a2c79abf12b9f,0,0,0,0,,,,
35e302241e329402bb84c01c9cb7095e1c08df53,9,9,10,10,,,,
2e35d1c47b3a4ddadfda16e3337d4d8ef91b4ce3,3,3,26,26,,,,
f16f4c3b78eb0138b2dca455f702b9335eb03f40,88,17.6,77,15.4,,,,
88054e44722c9fd5aab90928ee8052ee054053a3,26,4.333333333,49,8.166666667,,,,
4d49787af4ed146636a1b5209f19946988a93863,91,15.16666667,120,20,,,,
f079f789c593996b0023afd6318d60d18ac66578,2,1,44,22,,,,
10f24399a7c626f6c497bd47d5aff6e212dcc0cb,33,11,28,9.333333333,,,,
9ca4c75da3df7955142476ef77c1d2380cb1380e,0,0,1,1,,,,
1dbad2e68953f9e2d30bce44b3d02dd65c273c9a,0,0,0,0,,,,
a4d22cbb388f0d304f68997b4e071b88f93fdbdf,4,1.333333333,66,22,,,,
38722cae7bd5c8b853427dd74d1d5e680df302e8,0,0,21,21,,,,
2c4c7a38aa59e4b9970abd6456df99d597b3c45a,220,0.457380457,185,0.384615385,,,,
d8dcb8ea98f117bb07e866a3ce7fd3c30243e346,6,0.6,53,5.3,,,,
14a1566fa034a88774a58a7200166dca6e080982,4,4,3,3,,,,
337524714cad51934879d817564c5d58e6dbd0c0,4,1,24,6,,,,
2f26ea36375f8a04dac93cb3978804762ca06265,0,0,6,6,,,,
f95fdacb3a12e4f0d37d3c32b34326f2bd1536de,1,1,8,8,,,,
7d850df7e68e0eab0f07d5f7a03050175080fb81,0,0,40,0.666666667,,,,
d1af0a90e6663d49c3e78ac674b0a1ae040c2085,2,1,10,5,,,,
b8042346da2c6084ec30977f5f89d0a56236a76e,2,2,16,16,,,,
8746fcc8b81a57d42d11504806556910fd4ab94d,0,0,0,0,,,,
cba526a9581a7e0fac1b6ef183631574cc759ed5,9,3,51,17,,,,
df8a18476a7e402694ad669e500b1e10e020dd73,0,0,10,5,,,,
73dcd10dd060c6cc48f4def1c9cc39ca198acf6c,1,1,7,7,,,,
ee827a8751b31a16cf3d341598c1d8bfd26e9b40,0,0,27,27,,,,
7254e09442278f9e083a423c832c24b58e8fedec,0,0,17,5.666666667,,,,
91553ec97c28302707ed9ffecc74d248d3011e19,0,0,14,14,,,,
2a1fc76f4ed1680e78b740c47fa736768aed82e9,5,1.666666667,25,8.333333333,,,,
f628067b9efe86766764ef47b4e50fee942ba1d8,0,0,7,7,,,,
a7f61f73c5f8aebff680014c9ce916eca7126de6,1,1,10,10,,,,
9470ce517d466606db0317f6af0800890c2c874d,0,0,21,21,,,,
73bf1bae926daeec135bb9838782916142a840f0,11,11,14,14,,,,
50ce88a53107f97664d928719c1877b8077e9a2e,47,7.833333333,92,15.33333333,,,,
0d4657cc172d8b3dbd491da10ff88912603b0024,29,4.142857143,52,7.428571429,,,,
1e39eb5f701977ac3ea4b6d66f2ce304931a1085,2,0.666666667,4,1.333333333,,,,
a9346f9b43f0657dc97957e922e5764702c9c511,39,5.571428571,72,10.28571429,,,,
afbdc916ba02d00bca2ce96fa6ea21a3419ebc9a,2,1,8,4,,,,
cb1ff7a8e5db8925afbca5cb00826deb87818cd7,61,61,31,31,,,,
6725bc8f163baa8e12585d3f90a079bd92992a0b,6,3,28,14,,,,
3e3b5709025d3564215cfca4f9aa5da95742a61f,1,1,25,25,,,,
f92c3aecd08eef468f9a47f2e970f22beecc8216,7,1.75,34,8.5,,,,
1f76525c5f701f612b56a49715cda6597e3727b1,18,1.384615385,27,2.076923077,,,,
51f869699ed4e91860ee58579832ec986a971f12,8,8,12,12,,,,
553530fb0a202ba7adaa2521fc180068f98c9c20,8,4,19,9.5,,,,
18d493f9a3f873532eaa197665db60638c415cff,0,0,0,0,,,,
f0ad3a5943804e9eb8e03434a4584eaafa5c5aea,79,5.642857143,118,8.428571429,,,,
c679be408a61c2bc4d5484d36d4a2e8e94bd480e,35,17.5,36,18,,,,
800e0a3d01a763b0cc6d4aa9590ff157f054de05,0,0,14,14,,,,
2753e9a795537df10c5a3b64ec9f6d8d81381837,0,0,4,4,,,,
4f1ed0948b99af617fa978f0f1b72e48a9fe774f,228,57,74,18.5,,,,
2818f64cafe1ea249288ca8f572081fc58a10111,0,0,6,6,,,,
ce34b58ad0496664cf62053797fa316f862c9f34,0,0,0,0,,,,
ea9c14f3e1a42080be03d95b825a7ba8ed303bbc,85,42.5,16,8,,,,
7412dc96c6b7cc1a196c4afb06e8b51f7ee04f44,1,1,6,6,,,,
73e42900403186df3ba64b57df4edbeac56e41a8,8,2.666666667,18,6,,,,
e2ae9ddf6d619e10b7f7040f4d37e3e44799a56e,0,0,14,14,,,,
fedd27e1faa65d38a1a5b11f750b5ae2fb5c4006,1,0.2,3,0.6,,,,
7c9f6b7b8f2a1959ded34215d09e5a2e3dbaf0b7,13,3.25,6,1.5,,,,
576e7ae3360632a981177800e758679ee4105950,96,32,12,4,,,,
7eef3bb9aa6af439f5ac01b3efb20b04d7c8ca62,3,3,8,8,,,,
3121a0d41006d4b5f12c6a119b99f9917ceea760,1,1,23,23,,,,
17743ea6e22535bd5c6c01436c40084f0c4053bc,0,0,15,15,,,,
7d03dfe4192f164e837df2c5652b83ffe04840d6,22,2,59,5.363636364,,,,
73d95c5e914b3d9f31c1f673ba3edb029981dc17,0,0,0,0,,,,
03573f480a086ede7c8150a800790be22fa43d4d,0,0,0,0,,,,
bb8c3906d8c71c063b779e07262fc2b122efeb9b,3,1.5,6,3,,,,
21a7409446ba43066c7c8209edc37cf5b9a7bb94,8,4,35,17.5,,,,
3167bc7ed6e3e30e8716dfe8a2a1fa4355dd27d6,39,19.5,26,13,,,,
3782747971c4e1f59b9cd5f689042fc8f30d87f8,64,64,28,28,,,,
d7a5727d6942f77b2849ff27af472bc73f3b9dcb,98,12.25,97,12.125,,,,
af5dc0d9d8c8c706290b5492ef36c484ee0ec101,17,17,9,9,,,,
b801f90eb3679b567795416ceb821e7d2d2221ce,7,3.5,30,15,,,,
6c8378eaf1edbbefe6aaa3672b0127816a004fd7,2018,0.928670041,2702,1.243442246,,,,
af12a21b1b65d7678eb36c64dc4a2bc3ea331ef1,0,0,0,0,,,,
6e5caf0431f63a8b67b4d787ba02d8684dbaa856,11,2.75,37,9.25,,,,
50bd267a0b7623f5310b4d3bba6dcccbfb815179,60,60,25,25,,,,
376844cc6f312d2ab8cf3191ec3e5535bfa850e0,0,0,8,8,,,,
6d72378043ac836442dc4bd0f0e407062d161d9b,0,0,0,0,,,,
811337a73c160447e5218ae55e93df99ac3d9edd,25,2.083333333,26,2.166666667,,,,
4a2f09f14a4b79006e661b6d98c03909c4ba9db1,140,15.55555556,129,14.33333333,,,,
3d145175fd50b3fe31c62348307c995717d4200d,56,18.66666667,56,18.66666667,,,,
6080375fed90c09bfabb96a0319817f14f693b05,14,2.8,63,12.6,,,,
910cd60ef998a41434105478fb6df6efc0b94113,43,6.142857143,65,9.285714286,,,,
88e869fe567b185e2bc7a851d78776cda3b60c03,0,0,0,0,,,,
a63cc12645b173be7b2442edb8c40e958563833b,5,1.666666667,14,4.666666667,,,,
873f927fe225e2da9870997c73497c528e77e210,1,1,17,17,,,,
659f4ffe1f09069980efba4eb5673fcf55d9d603,203,11.94117647,227,13.35294118,,,,
cc01e0b1e112aac3a0e515f7accbd05ca5a55ecd,2,0.333333333,23,3.833333333,,,,
c2455d414cd91c2580cd80179b1e741ed2a1a17e,0,0,10,10,,,,
4442dea01b9d4d45964228ac442166d89f091f9e,1495,0.842728298,1669,0.940811725,,,,
1ddef09c351f2899b1662ddd1de190c0d0a8b7bf,11,11,17,17,,,,
71c8fe296fe5aa7e79033dd8f5b539852d4276e0,0,0,5,5,,,,
4a4a08d61a9771b5f49d7377b48d821075df3d97,75,10.71428571,96,13.71428571,,,,
8609402bd7f4019f17bd4f314a4ee49b6cee267f,1,0.333333333,8,2.666666667,,,,
a04e66191b9c61c1dc0d4e9d23172830bfd0b892,0,0,2,2,,,,
4ad1b63f257ac033e3876130f39eba3325363de5,10,2,45,9,,,,
cebf68dd65d484e5da25ec6244f865b737778011,0,0,5,5,,,,
b8f732a65ef95406780d43ba2c0245728e342347,2,2,17,17,,,,
745dfae77bfa3f3029e1c89f39e2b6017c0cf331,46,6.571428571,92,13.14285714,,,,
ca47f27900f6f0ebc35f87a28746376475212249,4,2,33,16.5,,,,
7b2c9178b93fc31779c05553dcc48930d66342e2,68,6.181818182,114,10.36363636,,,,
10f0485464acebd281f37b78f9ab5d02ee4ada9b,1,0.5,6,3,,,,
acde568e10e3d60e02443762540461f35879fb77,181,15.08333333,120,10,,,,
e824fa97e4a9fbaa0c850274b448568953692240,0,0,2,2,,,,
2ae06077a25babf97e974ff911c9e9481b32e169,4,1.333333333,13,4.333333333,,,,
292fdc90865e8603e11bbbe3f2870004caeb0e35,61,7.625,166,20.75,,,,
8b04007bf086dd573945e6076023a2f1a5aefef3,13,6.5,23,11.5,,,,
e0e81d6f20e2190becd6354785a148c147f00ad8,8,1.142857143,25,3.571428571,,,,
ab6124728fc33e4be7ce0d4eec278a446bd98e75,5,5,20,20,,,,
ab4cac7453c5da79f356bdac4b15d876dde97938,0,0,34,17,,,,
a709d55b4a7df1b352e78e1f125c1dd7656b4adb,0,0,2,0.001824818,,,,
986526d875e5188016ff4292126fe29755ead634,56,18.66666667,40,13.33333333,,,,
619790ba60e223c90a7ff33635ec5ab227584cbf,4,4,35,35,,,,
9ab84bd46861557afb190ba4cb2481b35a7401e5,4,0.571428571,23,3.285714286,,,,
6c9db162c02c27dbb2f874281d78a5fa0668377b,7,7,19,19,,,,
7167ebd3012147b41a447a6b0bbecc64b6017bd4,337,84.25,62,15.5,,,,
a62e32cae6606db64632e418262ab01e7806480c,15,3.75,16,4,,,,
6333e0913fc0078c0221a8909ced8df03a568992,27,3,146,16.22222222,,,,
23e506fb3ea393e6ed1698923094000d6b640dac,2,1,5,2.5,,,,
f6969ffab5547396bb31570a72bfb3430a0d3b37,4,4,3,3,,,,
d76a81cfc991025161eba3a17c856a3665a51c7f,27,27,2,2,,,,
1e368b9d25abe0a09938ba9f7c3e6a4f5853d0ef,51,51,14,14,,,,
39b7c020a38a2a0dadc72c2f841fdb8f322f8588,20,10,18,9,,,,
e077f63682b3747bae25612bd78cbe4dc750d0af,6,1.5,22,5.5,,,,
147247a31a9d6c1edadb0c7c78cf10b894dfab25,9,4.5,18,9,,,,
de00d8e2d287344229ef6da0fdb19e9846ab6dd9,45,9,121,24.2,,,,
968fc9c6c9f3532e9456b3bf9049e6aa2282de7a,0,0,0,0,,,,
3bbe8fdbab9a1f2f3f8ca40d5e25e2d5c5fb1a75,0,0,18,9,,,,
0dc1c0554465d4e2546b75254371f3b8b01e957d,33,6.6,22,4.4,,,,
c13a95361aed606dd87d3c320dbe219ec8eb17ed,0,0,0,0,,,,
bbc9008f077bccd811483608d9a436cce3e923f5,1,1,6,6,,,,
0b03d57a3ffcdb0514061242a6d7423faba30b92,4,4,23,23,,,,
2ba188dce0d04a7f53ba5ef89f1fcf16cfcdde42,15,7.5,14,7,,,,
f15b7a0ffb15bf34749bed750f98a23c84a89f7f,0,0,6,6,,,,
d54fb6804b261a26a2b689d2e7e5157b545e3c86,0,0,3,3,,,,
21e228afa711ea040170445c649f725bedc394fe,0,0,104,11.55555556,,,,
159a394901dda04742cb028e9b1a27f87759ac83,0,0,0,0,,,,
33027ec13451ad078d655d55d474a0f281ee8f9e,9,3,57,19,,,,
ded1bda38739512a9d4e0415eb5fa0c5e976de4d,73,36.5,21,10.5,,,,
24bf48e3dd305dbc4fdcae5f8751792835ffd46a,52,10.4,32,6.4,,,,
b9c1745b5a1608871accae9aafd69c5d6d197461,2,2,8,8,,,,
7c1ee572770bdac445eb6a647b6a82a7dc2da407,10,3.333333333,37,12.33333333,,,,
0798c6facb509655f136450230e74d99a08a11df,5,2.5,10,5,,,,
383fa29f95a595be4d6f4da113dff3b0dca79343,364,17.33333333,354,16.85714286,,,,
964dcdfb7bc106696b4be12b7f71ba52f8448973,0,0,12,12,,,,
58b1262e6fa565017a056da9ae237b9ed4590584,78,78,30,30,,,,
e525b727f29adad1df3a6a81d6bba7c4617f78ba,75,5,63,4.2,,,,
bb9eb695003d786d86ff7ab44be51bb8cdca2573,0,0,18,18,,,,
2aff56549704e8618f4fd97802d1b5dc2227f3d1,13,13,34,34,,,,
c913351c9d6e3181cdddcc851e9d80cd7689fe93,3,3,7,7,,,,
509488576231d47947e07261f2f0ab28c4735d36,7,1.4,53,10.6,,,,
fee3fe7d76f1a4556130a097dceb818cc6f33c47,285,10.96153846,172,6.615384615,,,,
7a092000169a8e9d537f3d341ef48277397f997d,93,5.470588235,159,9.352941176,,,,
109abdb061263c28ae97424729e979cd0ff8289a,10,5,8,4,,,,
0a43c561891a46477c4e78f6a6d05fd9731ebb04,8,8,15,15,,,,
7722928d53da10f0fd39bc6524abed32dd78482b,1,1,20,20,,,,
4df73e62a70b73d955ab53faef4615ea03a21a4d,26,1.625,135,8.4375,,,,
2e4d1ccb18aba13f94670d3d1104839fecf2ab5c,22,11,30,15,,,,
2104e7fdcb9c16cabc58e93f0cd1d11e36bdca34,0,0,0,0,,,,
70c53a2d5b703abafb4d6d891e492bae437a00c5,10,5,3,1.5,,,,
788b8bbff92b8fe7563501db7708c2ac87b4e361,11,2.2,31,6.2,,,,
ff6c0915fbbdc83f3b54033b1cde43c402972e6b,2,2,4,4,,,,
89eea1765625c59a4362e600e4e0f99f261706bc,11,2.2,36,7.2,,,,
c6c3673143ee1ceef686a014373bd99da1bddabd,3,0.75,42,10.5,,,,
55aeb36ab13833de4b2a86922017006fe15ad77e,0,0,17,8.5,,,,
b156b5d8c313f3b3711b1da6e06768473db3cf12,11,3.666666667,41,13.66666667,,,,
581c57125368eb6ef0b853e037649cf0c1a8bc80,0,0,5,5,,,,
71b64a4ab73b112b3f94e6a4668e534eb4d16d93,5,1.666666667,45,15,,,,
a333cf1154378ad5b82651cb549f6857ce3de71b,3,3,19,19,,,,
5eeffd021996f1bae32973681aa4db3e354aacdb,24,8,23,7.666666667,,,,
ab5631442f354125dcc7c86323507f6e40f70002,86,17.2,109,21.8,,,,
ecd4a9ba23c0c538e73dc4f9e75c4d5361ba4c0e,32,3.2,172,17.2,,,,
6f6fe27cf48ddcc98deb3c5d9b65a9a00a90bf02,7,7,17,17,,,,
42825af048ab2724e0d434178dcef1b23b4850ff,20,10,30,15,,,,
13e7ffd5c22e0a7de16f9b8d5a192edbdcc95c04,1,0.5,44,22,,,,
ae6acb42a3fae459034ea153565bb08a9b88ad54,65,10.83333333,67,11.16666667,,,,
6622b87482cdb41598222a5d144ac6fc57232692,28,9.333333333,15,5,,,,
bd30bc124488c6214364f7716b43b99d7553ecf8,97,19.4,61,12.2,,,,
745621a90bde2b01de144cb288302f7d4944a682,0,0,8,8,,,,
4149d244163729b37e143c7e58ed788ce32b20c1,0,0,0,0,,,,
eab48686b2ec6df8cd179c9472eda4e8c3505cef,3,1.5,14,7,,,,
13515d633423d1195320fc3ddc4703ed3b3c8488,9,9,7,7,,,,
39fe77d0485ddb5f393e1be428b85eef400fec3e,0,0,0,0,,,,
d70b27dd681f5f7715e6b30c4e4857d60b583236,8,2.666666667,35,11.66666667,,,,
ce69adcc7043553b4816fc0bca9490863e9346ea,1,1,3,3,,,,
535695f01c02ee13d499ab59c3b23354fc3da564,0,0,20,20,,,,
540031dd8bbbff7bbb05bd2801bb0e92e3274bba,0,0,0,0,,,,
e064c247437539d94a1c49ebb2e934b21f91f34e,2,0.666666667,16,5.333333333,,,,
7fa6fcd30cb4a688eae744cae4abf9f263c16616,1,1,22,22,,,,
02a53eae69b7938c142739bd019b962d62560d52,8,8,4,4,,,,
41462816074b3309efa31febf224120aa66237df,21,7,32,10.66666667,,,,
e41318cbb9261e65ddc164cd1811cb911bd70153,12,12,2,2,,,,
f94c14821b5a4bede0ad1a5e41cb355880f87f97,0,0,4,4,,,,
7a344ef2b7796731a69a4f36e13ca9cf6f3b1ee9,23,4.6,47,9.4,,,,
bfee76bdc96cfa8b4decf6d099ff690446d2f8eb,6,6,4,4,,,,
d2d4024afb4e7a93c0d09e474f73ad274e23d78a,5,1.25,68,17,,,,
5aad0f5da641d778958a4127f33cbd9943e6a6c5,56,14,48,12,,,,
010e3e4f8d4045d3e807d612289886f3d709773c,4,2,51,25.5,,,,
65b2bcf4e6317d29294a389531e8d63d33f2a5b8,3,1.5,12,6,,,,
a1b6db4765d89b0081788e98dcdfdba5ed7fa121,2,1,20,10,,,,
