Commit_Hash,bug,prediction_prob,threshold,pred,TP,FN,Changed_method_sig,Changed_func_args,Added_func_calls,Changed_condi,Added_var,Added_if,Added_loop,Added_newfunc,Filecount,Editcount,MultilineCommentscount,FilesOnlyChangedCommentsCount,Inwards_sum,Inwards_avg,Outwards_sum,Outwards_avg
e1df9606c1cb54db6f9e91fb59f0f6c7636b334c,1,0.19565925,0.15037185,1,1,0,Y,N,Y,Y,Y,Y,Y,Y,9,812,204,0,13,1.444444444,42,4.666666667
ff6a3dc031d782d01607e28c8bd3fb5aa396bb16,0,0.111593924,0.15037185,0,0,0,Y,N,Y,Y,Y,Y,N,Y,2,58,0,0,65,32.5,74,37
07d1e0468a5146cb69ab9906af4c854e871f6b8e,0,0.032532889,0.15037185,0,0,0,Y,N,N,N,N,N,N,Y,1,549,0,0,0,0,33,33
e982536084681328e912db7cd5d8a6b3e0b03b21,1,0.12286225,0.15037185,0,0,1,Y,N,N,N,N,N,N,N,2,148,0,0,64,32,81,40.5
eb1e9ae114eccae373157c5391d06c97eec1e0a2,0,0.161966622,0.15037185,1,0,0,Y,N,Y,Y,Y,N,Y,Y,4,64,2,0,7,1.75,26,6.5
abb752763345053b018a25eca932bd4193df72c1,0,0.200982466,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,Y,Y,5,85,0,0,28,5.6,58,11.6
83cc9b40c54ed36b49af902aa8e9f659836c22b1,0,0.257208288,0.15037185,1,0,0,Y,N,Y,N,Y,N,N,Y,19,250,0,0,1,0.052631579,6,0.315789474
152e460a004e55dd02e6e8363401302da3bd43b4,0,0.032656696,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,1,0,0,1,1,7,7
f5fa0224686c259188e6b85115fa16939c20cb29,0,0.039454915,0.15037185,0,0,0,N,N,N,N,Y,N,N,N,1,4,0,0,1,1,16,16
0493c803ae9612f87ed028e1a39e880aead5bdcb,1,0.238737524,0.15037185,1,1,0,Y,N,Y,Y,Y,Y,N,Y,3,138,0,0,68,22.66666667,73,24.33333333
6e30bbc126a1ad4eb87e735c812832f4fcc0054e,0,0.254169852,0.15037185,1,0,0,N,N,N,N,Y,Y,N,N,3,14,0,0,1,0.333333333,15,5
4d991cd5e3b150005de4b4b18384bb505e76ff76,0,0.025858277,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,2,0,0,8,8,5,5
d6c527bb6b0ee63fc07b91855fcf4e15f7a03821,0,0.132455125,0.15037185,0,0,0,Y,N,Y,N,Y,N,N,Y,2,52,0,0,33,16.5,63,31.5
dc2a196642e4f06da172426e3612aae169b18ee5,1,0.294606954,0.15037185,1,1,0,Y,N,Y,Y,Y,Y,N,Y,7,177,8,0,87,12.42857143,165,23.57142857
f3bd9f2ddf2888019d218e857393a035e7fa3692,0,0.204269364,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,N,Y,5,67,1,0,0,0,88,17.6
80ffc9b8b38293c05c9d48cb615b24fd7255a850,0,0.181638241,0.15037185,1,0,0,N,N,N,N,N,N,N,N,3,32,0,0,7,2.333333333,64,21.33333333
d23a96c4b26252f03007de8cfeaebe9aa641babe,0,0.190945104,0.15037185,1,0,0,Y,N,Y,N,Y,N,N,Y,3,56,0,0,1,0.333333333,16,5.333333333
832a737266f799845c9fa7bdb18721bb5ecd0426,0,0.021848164,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,0,0,,2,2,8,8
4c0a7ce5fbc83f6b33252ef726a6c7908af34882,1,0.283637017,0.15037185,1,1,0,Y,N,Y,Y,Y,Y,Y,Y,3,471,6,0,0,0,17,5.666666667
685eae9bd007e60f12bde411fda78cae1b4d708b,0,0.020669745,0.15037185,0,0,0,N,N,N,Y,N,N,N,N,1,11,0,0,6,6,19,19
4ea757b8804eb55f8c49f6fcf0c1def7d7390fd8,0,0.389233857,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,Y,Y,9,229,19,0,7,0.777777778,25,2.777777778
4f3291e3795460f0b8da5a029faa2e4a9271c8a9,0,0.244744644,0.15037185,1,0,0,Y,N,Y,Y,Y,N,N,Y,4,108,15,0,8,2,42,10.5
a2059b67b207d908b1c65c78dd806b1f5e79582d,0,0.163843155,0.15037185,1,0,0,Y,N,Y,N,Y,N,N,Y,4,59,0,0,16,4,136,34
e7d74ba42127978579fc0f53db19047e7b55323c,0,0.179097176,0.15037185,1,0,0,Y,N,Y,N,Y,Y,N,Y,6,32,0,0,7,1.166666667,48,8
04c08dfa21e11753984bfa5d874a97ea66ba7712,0,0.020332003,0.15037185,0,0,0,N,N,N,Y,N,N,N,N,1,10,0,0,11,11,13,13
8e2a655343c7d9612d3dcb2b7e31197a25340de9,0,0.154423863,0.15037185,1,0,0,N,N,N,N,N,N,N,N,6,68,0,0,5,0.833333333,41,6.833333333
f16f41b1f2be693f3b14922bd36221739dc0190e,0,0.135577574,0.15037185,0,0,0,N,N,N,N,N,N,N,N,3,12,0,0,2,0.666666667,9,3
dce64683291ba2cdb5e6617e01ccc2909254acb4,0,0.270139277,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,Y,Y,19,507,9,0,117,6.157894737,282,14.84210526
2f983793574de07269c4a79852d75a9059465ee0,0,0.345817804,0.15037185,1,0,0,N,N,Y,N,Y,N,N,N,9,74,0,0,22,2.444444444,113,12.55555556
17642b2e1ae6ba6284ee01b9b99edd7ad447fb90,0,0.078192621,0.15037185,0,0,0,N,N,N,N,N,N,N,N,7,14,0,0,4,0.571428571,47,6.714285714
1c40ffbf75cdb50601a89d65f87e0a6c31d80c5f,0,0.02982891,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,1,0,0,1,1,9,9
d63a7012d221753de71dd2c3fd8c1dcde15a33c3,0,0.126295164,0.15037185,0,0,0,Y,N,Y,Y,Y,Y,N,Y,2,6,0,0,13,6.5,33,16.5
9120a7df376108515e3beee34c53925d969cf2b5,0,0.085583284,0.15037185,0,0,0,Y,N,Y,Y,Y,Y,N,Y,2,24,1,0,0,0,0,0
5d829b550c6802b92ba71a8538f3fc7e422cf79a,0,0.147671044,0.15037185,0,0,0,N,N,Y,N,Y,N,N,N,5,100,0,0,2,0.4,96,19.2
ff753cd608973f5d72a80aef0f9fb8a646fccc3f,0,0.340792805,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,Y,Y,11,440,60,0,47,4.272727273,82,7.454545455
ec76f28b9b17731825d3c6c864b5d8ee728bc79e,0,0.029348534,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,1,0,0,1,1,42,42
0b308ae4bebbe2e568c7b9ad73e141cc653a0101,0,0.21957168,0.15037185,1,0,0,Y,N,Y,N,Y,Y,N,Y,4,46,0,0,167,41.75,143,35.75
fbe692f9d727ff1f96b960794f637f26a85a61cb,0,0.058368754,0.15037185,0,0,0,N,N,N,N,N,N,N,N,2,4,0,0,11,5.5,7,3.5
557cccc4da5c334efc3d1cb8471cea7b83b59e63,0,0.165053174,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,Y,N,5,135,2,0,63,12.6,21,4.2
4c27221d30b8388f155c8f52503a5d66ae75ee32,0,0.030888613,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,2,0,0,7,7,16,16
7d585b2cdc5f593b293c9e3b150ebf68e547b094,0,0.116122276,0.15037185,0,0,0,N,N,Y,N,Y,N,N,N,2,9,0,0,7,3.5,26,13
c6a30c4bbcdb99e1eb1b6f782c39a1ef18c4ad08,0,0.0268829,0.15037185,0,0,0,Y,N,N,N,Y,N,N,N,1,6,0,0,10,10,5,5
b856e1778d347a9044a645e9e49eb38860b069c3,0,0.030328736,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,6,0,0,4,4,14,14
ce4dbbd7d5d9a1266b194ae0ae5f923697d36318,0,0.206431717,0.15037185,1,0,0,Y,N,Y,N,Y,N,N,N,5,51,0,0,31,6.2,89,17.8
c571ebb89bed12f7fde47d1c45d04b1a13382af0,1,0.323468029,0.15037185,1,1,0,Y,N,Y,Y,Y,Y,Y,Y,17,447,95,0,54,3.176470588,179,10.52941176
b15a16a36355ae927bca7395c7ae215d3b32c6d6,0,0.073858991,0.15037185,0,0,0,N,N,Y,N,Y,N,N,N,2,8,0,0,3,1.5,17,8.5
c3cb44d688bf3225ef7bddf7b2d259f9da24d308,0,0.345177084,0.15037185,1,0,0,Y,N,Y,N,Y,N,N,Y,9,81,0,0,2,0.222222222,67,7.444444444
cfa7a261f30b7b3158862aa6ba5916549a904f3d,0,0.065490201,0.15037185,0,0,0,N,N,N,N,N,N,N,N,2,5,0,0,23,11.5,12,6
262b285a04b00033c84f817b3f1c105afcf914cb,1,0.334428132,0.15037185,1,1,0,Y,N,Y,Y,Y,Y,Y,Y,35,721,2,0,28,0.8,88,2.514285714
80bf5e5e9541359d86e12958686f2678d220dd60,0,0.019661592,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,4,0,0,2,2,8,8
8f965eab710690ac7f885d00d27c651e250106eb,0,0.089371793,0.15037185,0,0,0,Y,N,Y,Y,Y,Y,Y,Y,2,127,10,0,7,3.5,12,6
17c5f92b6ab552f1ac21f8ce332053e35d1de919,0,0.193974987,0.15037185,1,0,0,Y,N,Y,Y,Y,N,N,Y,7,274,10,0,26,3.714285714,109,15.57142857
b196d9626379258bd8c950b68830657f8c8d01f8,0,0.023468891,0.15037185,0,0,0,N,N,N,N,Y,N,N,N,1,33,0,0,11,11,10,10
77e1684332cfc6e2cad1f1fc93ab5fa6caf231b9,0,0.089172915,0.15037185,0,0,0,Y,N,N,Y,N,N,N,N,3,76,24,0,10,3.333333333,38,12.66666667
fa16f2b68603be04cb5f4e915625181ac6c119eb,1,0.106907703,0.15037185,0,0,1,Y,N,Y,N,Y,N,N,Y,2,22,0,0,5,2.5,51,25.5
85b9ee6b5b74d15a6455cb6632578bea07d8eb11,0,0.026070319,0.15037185,0,0,0,Y,N,N,Y,Y,Y,N,N,1,37,0,0,3,3,8,8
b3058b972159415831b0ecea4864606a830d63bf,0,0.025088698,0.15037185,0,0,0,Y,N,N,N,Y,N,N,Y,1,10,0,0,2,2,6,6
a5f529d24d016d434a7ceb116bfeb9afb1660d06,0,0.0205513,0.15037185,0,0,0,Y,N,Y,N,Y,N,Y,Y,1,99,0,0,0,0,16,16
9ec9fdce626d5e2937c6e0664621ad590f958e13,0,0.160390347,0.15037185,1,0,0,Y,N,Y,Y,Y,N,N,Y,9,142,20,0,18,2,58,6.444444444
e134f81d85f42b87238f7786b0b50066129c968d,0,0.192268953,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,Y,Y,3,303,5,0,108,36,5,1.666666667
94587d814f21fa0787dd5447c7581c2f0cfe7966,0,0.205820829,0.15037185,1,0,0,N,N,Y,N,Y,N,N,N,4,9,0,0,22,5.5,38,9.5
5ab7378357312a8f326bf82cf2b6076d14b53d6b,0,0.133923337,0.15037185,0,0,0,N,N,Y,Y,Y,Y,N,N,7,63,0,0,8,1.142857143,37,5.285714286
5131ccb57a6c8f06a455e281a7066d28caec6aad,0,0.029222839,0.15037185,0,0,0,Y,N,Y,N,Y,N,N,Y,1,133,0,0,0,0,16,16
c729ba8c0aa4d283e84d139bc98e0e89fd933c4a,0,0.305869132,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,Y,Y,18,302,27,0,128,7.111111111,84,4.666666667
5974c441bd538897bd4547e6a05ee27216461d97,0,0.072905399,0.15037185,0,0,0,Y,N,Y,N,Y,N,N,Y,2,15,1,0,2,1,53,26.5
6e93fefade26ddb6282e423af51f806a08efc8b0,0,0.217454836,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,Y,Y,6,132,15,0,8,1.333333333,71,11.83333333
545a4976fc7896e8afee8c70661d109c464c8f44,0,0.074243397,0.15037185,0,0,0,N,N,Y,N,Y,N,N,N,2,17,0,0,1,0.5,27,13.5
aff4a399ec7fc480c8359d0df40304049ff44d79,0,0.070565633,0.15037185,0,0,0,N,N,Y,N,Y,N,N,N,2,23,0,0,1,0.5,39,19.5
0cba85cb267994018c8a0d5e40b2ed0b5a7837df,0,0.094138213,0.15037185,0,0,0,N,N,Y,Y,Y,N,Y,N,2,56,9,0,4,2,28,14
7e4e57e05d5526e94bfe4f4807838fae8e9d5f65,0,0.029659117,0.15037185,0,0,0,N,N,Y,N,Y,Y,N,N,1,34,0,0,105,105,1,1
60b3d3fbd12f62fd2077401c12112fc48c886246,0,0.027343743,0.15037185,0,0,0,N,N,Y,N,Y,N,N,N,1,4,0,0,5,5,0,0
98f782f81863e0ccb67abf53cd331d4d6b5fc7de,0,0.089419633,0.15037185,0,0,0,Y,N,Y,Y,Y,N,N,Y,2,16,0,0,0,0,4,2
3313cffde85a9f02d56f57b401c2aec5b91d6df8,0,0.262751251,0.15037185,1,0,0,Y,N,Y,N,Y,Y,Y,Y,12,88,3,0,26,2.166666667,157,13.08333333
3cee2c747c03a1cb45c75cb46f756e18445c5cae,0,0.027646674,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,3,0,0,3,3,6,6
ace20351fa423772a5360b39fbe18f89e14496f5,0,0.022085845,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,3,0,0,8,8,43,43
e4d52f45c65704a3c153137a3d997aa3cccd8a79,0,0.110855736,0.15037185,0,0,0,Y,N,Y,Y,Y,N,N,Y,2,33,0,0,2,1,18,9
e67a27bbfde21f5086076a43ac9cd84ca30871d1,0,0.078510202,0.15037185,0,0,0,N,N,N,N,N,N,N,N,2,14,0,0,8,4,10,5
3bda4c05855c764697015ea4bfbb9edbfc83273e,0,0.183239669,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,N,Y,5,279,12,0,16,3.2,57,11.4
a8024cd667b9d1a3aa5ce2fcfb6725b25ace9b6c,0,0.081837833,0.15037185,0,0,0,Y,N,Y,Y,Y,Y,N,Y,2,27,1,0,16,8,50,25
cc8532056bc4a099d3a22b185b8ce60e6b1d0ab7,0,0.175990015,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,Y,Y,4,733,68,0,4,1,16,4
22d22a6c9ae979117deea1c4b450252ac3c66cfe,0,0.024554109,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,2,0,0,9,9,15,15
627d9e99481db537fe71639dd38daf205a9e0728,0,0.160993129,0.15037185,1,0,0,Y,N,N,Y,N,N,N,N,7,107,7,0,19,2.714285714,54,7.714285714
3718d3907893f43951781ae345ba0680479437f3,0,0.158915937,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,Y,Y,4,186,1,0,1,0.25,15,3.75
f005a70a6f3cdee0aa0fea9c64e0c5b8bd597ba9,0,0.080528922,0.15037185,0,0,0,N,N,Y,N,Y,N,N,N,2,22,0,0,2,1,10,5
297855ec55bd14107564acc6e4b7f3175d2b08f0,0,0.029904498,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,25,0,0,1,1,6,6
8c8116f2282229b50d6922ca6006f98a1822693e,0,0.08993233,0.15037185,0,0,0,Y,N,Y,N,Y,N,N,Y,2,6,0,0,4,2,39,19.5
7b29e6973f56094a24f796cd05690f5c4211c970,0,0.016492296,0.15037185,0,0,0,N,N,N,Y,N,Y,N,N,1,23,0,0,3,3,3,3
7ed3452d10bfa51957554030425a09d029deff61,0,0.099287599,0.15037185,0,0,0,Y,N,N,N,N,N,N,N,2,11,4,0,10,5,5,2.5
ecaa93f9b051d806edc7b48e67eee638bf8e70cc,0,0.031512037,0.15037185,0,0,0,N,N,N,N,Y,N,N,N,1,2,0,0,0,0,18,18
f6efce746d02c18de006d07cc4c160dd9ca451d2,0,0.172885299,0.15037185,1,0,0,N,N,Y,Y,Y,Y,N,N,5,136,0,0,32,6.4,123,24.6
f0ff4d51057080e769407e873e5ed212f15b773d,1,0.142853305,0.15037185,0,0,1,Y,N,Y,N,Y,N,N,Y,2,72,0,0,3,1.5,100,50
f08b67f38116fe9ee596f3c0611424f33ac423c3,0,0.202422753,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,N,Y,5,93,11,0,9,1.8,49,9.8
32372a62a89614d4ddc7f2bdc96f41c4d49bd131,0,0.133931339,0.15037185,0,0,0,Y,N,Y,Y,Y,Y,N,Y,2,257,13,0,6,3,77,38.5
5873dbd6b19db0b6b8f69f226ffaef9efa80fcb9,0,0.134292841,0.15037185,0,0,0,N,N,Y,N,Y,N,N,N,2,26,1,0,0,0,3,1.5
0cf2935688b84bb850f73b5974a0fd15b8f2015f,0,0.021684926,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,6,0,0,2,2,2,2
bc79c95ed8cf6eb830dc5cd13e9d2c9550ea7dfb,0,0.018705923,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,122,0,0,1,1,16,16
9d76b6f9f7b0430cbc368da927d5caed53f1e0c4,0,0.028540039,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,2,0,0,13,13,3,3
340c35865ef32cc75612980b0c51524e0c19cfe1,0,0.218106538,0.15037185,1,0,0,Y,N,Y,N,N,N,N,N,3,29,7,0,7,2.333333333,26,8.666666667
b93d543d179f14b08aaa63429287780313744f70,0,0.023913132,0.15037185,0,0,0,Y,N,N,N,Y,N,N,N,1,6,0,0,1,1,42,42
17d131661740e452e9729d9ac8881e6fede23dd7,1,0.104397818,0.15037185,0,0,1,Y,N,Y,N,Y,N,N,N,2,19,0,0,3,1.5,91,45.5
8b388f05195cfe6eec34ce9d52781d9f5b88ed66,0,0.18714194,0.15037185,1,0,0,Y,N,Y,Y,Y,N,Y,Y,4,101,0,0,2,0.5,17,4.25
fb897a6393ff446297d52267bed104fa35314ed7,0,0.118307106,0.15037185,0,0,0,N,N,Y,N,Y,N,N,N,2,10,0,0,13,6.5,107,53.5
c7646aa88d564694b99a569c3cdd2c7ffbbb745d,1,0.172179461,0.15037185,1,1,0,Y,N,Y,N,Y,N,N,Y,5,112,1,0,19,3.8,42,8.4
2793f174b497b4aacf09b255380c90616518dc5f,0,0.035822101,0.15037185,0,0,0,Y,N,N,Y,N,N,N,N,1,59,0,0,2,2,12,12
bb67b0137e8faebc8892c9176775f02f6dbb920b,0,0.115022555,0.15037185,0,0,0,N,N,Y,N,Y,N,N,N,2,3,0,0,2,1,18,9
19558abd2b174f16d74809cd159451effc6d2ac2,0,0.162927359,0.15037185,1,0,0,Y,N,Y,N,Y,Y,N,Y,5,43,0,0,10,2,39,7.8
8858d4856e27f70638161633a983b5d123b04832,0,0.107325859,0.15037185,0,0,0,N,N,Y,N,Y,N,N,N,2,11,0,0,12,6,41,20.5
1e1915aaaca38b5691794e0e052a42b9d95dd3c2,0,0.100886129,0.15037185,0,0,0,Y,N,Y,N,Y,N,N,Y,2,36,7,0,5,2.5,58,29
ff6e64992bf40fd2ac6618cbe50b8844e35b6538,1,0.113558523,0.15037185,0,0,1,Y,N,Y,Y,Y,Y,Y,Y,2,495,14,0,1,0.5,64,32
b80ad60669e88455da18bee2e1b532418639a9c2,0,0.082302228,0.15037185,0,0,0,Y,N,Y,Y,N,N,N,N,2,42,0,0,10,5,92,46
9526bd611ec50f84b1a96a4b0d19eb668a8c5178,0,0.085927375,0.15037185,0,0,0,Y,N,Y,Y,Y,N,N,N,2,185,0,0,4,2,39,19.5
a1c4d0665bd6e3fd633662fb7d13b082aece08f0,0,0.166744813,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,Y,Y,3,53,0,0,16,5.333333333,41,13.66666667
548a4ba69f4cccbca80a174e42acbb770f314457,0,0.06862767,0.15037185,0,0,0,Y,N,Y,N,Y,N,N,Y,2,5,0,0,59,29.5,20,10
3dc539bcb0d9031f81076ac2e1870918400150ed,0,0.37775436,0.15037185,1,0,0,Y,N,Y,N,Y,Y,Y,Y,9,86,3,0,20,2.222222222,54,6
be96c433902da7782df1f1e471fc1c0e48bc609d,0,0.280362427,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,Y,Y,5,868,194,1,15,2.5,8,1.333333333
1bbef233ffa26dd01d48fb3a2b1ae4567b8b9ba6,0,0.015971452,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,4,0,0,0,0,13,13
304df046eaaad6d64ee16898b1eaa76918e98878,0,0.218783975,0.15037185,1,0,0,Y,N,Y,N,Y,Y,N,Y,4,61,0,0,38,9.5,44,11
8be1c68f809b55088c1ad00ef86cb13b0103aab0,0,0.179888949,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,Y,Y,15,664,11,0,60,4,91,6.066666667
df4c02f6303809e1c2627555c1ee18fff8efc3cc,0,0.221458197,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,Y,Y,5,80,1,0,16,3.2,50,10
277c07b605d606a6787935d86cf6a749ed92aec0,0,0.373320132,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,Y,Y,8,102,0,0,10,1.25,191,23.875
7d35654e0d055c8a11b92948e25b3d2042b0a25b,0,0.074488468,0.15037185,0,0,0,N,N,N,Y,N,N,N,N,2,34,0,0,4,2,67,33.5
21bd2b22e2a025b4419d79e9054faad1f504585e,0,0.023016913,0.15037185,0,0,0,Y,N,Y,N,Y,N,N,Y,1,38,1,0,0,0,16,16
55bf57165beb45aaee2d3dd0695cddb18ccdf398,0,0.100506417,0.15037185,0,0,0,N,N,Y,N,Y,N,N,N,2,20,0,0,12,6,97,48.5
f0ac56b5fd2e62b0483654f7bb4381f7554e4646,0,0.02483331,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,5,0,0,2,2,9,9
7ff01fda2a307eb75baf7010ac6374197c5fa880,0,0.216567442,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,N,Y,4,56,5,0,92,23,22,5.5
1a2efbaaf89303cc5977b832b784c23ad219b0d7,0,0.081710741,0.15037185,0,0,0,Y,N,N,N,N,N,N,N,4,77,9,0,18,4.5,12,3
c7eae70e1fd72eacca36a4baf08325dd00957f2c,0,0.090433866,0.15037185,0,0,0,N,N,Y,N,Y,N,N,N,2,20,0,0,1,0.5,3,1.5
e1f04d8ef1d7dec03d71fb6e9ad13f759e1082a0,1,0.331097037,0.15037185,1,1,0,N,N,N,N,N,N,N,N,50,184,0,0,0,0,262,5.24
8582a3168a309df737a345ae8895734760ed8d57,0,0.017502807,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,16,0,0,0,0,1,1
9c5890cb780587a895a4ac6680dbb4306c30e56f,0,0.068729281,0.15037185,0,0,0,Y,N,Y,Y,Y,Y,N,Y,4,147,24,0,0,0,1,0.25
98851c82fd9fab193e034e8fe3b13e249f3b53bd,0,0.105500743,0.15037185,0,0,0,Y,N,Y,Y,Y,Y,N,Y,6,373,13,0,37,6.166666667,33,5.5
772f873259426e994f464983c91d8b9a28b9f43e,0,0.228934571,0.15037185,1,0,0,Y,N,Y,N,Y,Y,N,N,8,45,8,0,59,7.375,140,17.5
0dbfb8915484f6a7af3ae82fa9984e56a9325123,0,0.022601159,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,0,0,0,4,4,56,56
6489b23c9304e4e20e871a20ae6c3bb54a710507,0,0.205964923,0.15037185,1,0,0,N,N,N,N,N,N,N,N,3,4,0,0,13,4.333333333,14,4.666666667
9f6070e194504cc2ca2b7f2a2aabbf91c6b81897,0,0.13609682,0.15037185,0,0,0,Y,N,Y,N,Y,N,N,Y,2,20,0,0,4,2,58,29
4a1b124f358525b22aa1d7ba29ac3f504035c0ab,0,0.024267593,0.15037185,0,0,0,N,N,Y,N,Y,N,N,N,1,3,0,0,0,0,11,11
09ccc2f9315eb0441d5f7793326614cc25814089,0,0.134731114,0.15037185,0,0,0,Y,N,Y,Y,Y,Y,Y,Y,12,282,33,0,35,2.916666667,96,8
c0bbc4be369d0b20cd3c5985eb48b8ec66876804,0,0.018604677,0.15037185,0,0,0,N,N,N,N,Y,N,N,N,1,2,0,0,8,8,4,4
0946017e289cc865913980dbe199106d9b152cf3,0,0.199268296,0.15037185,1,0,0,Y,N,Y,N,Y,N,N,Y,4,26,16,0,6,1.5,43,10.75
6c31d2565be4bb838ddbf818b54ede35867629f5,0,0.02811471,0.15037185,0,0,0,Y,N,Y,N,Y,N,N,Y,1,3,0,0,0,0,28,28
88ac5d532dfdbeeed5a5c7e295e3a5962a792e41,0,0.020883245,0.15037185,0,0,0,Y,N,Y,N,Y,Y,N,N,1,22,0,0,3,3,10,10
1f644d210557b1254f7c7b39424b09a45329ade7,0,0.174938798,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,Y,Y,10,214,4,0,16,1.6,60,6
1bfeca6fb74a7554ff67dba3015ec5e9f914bc35,0,0.019289428,0.15037185,0,0,0,N,N,N,N,Y,N,N,N,1,9,0,0,2,2,27,27
75935ab810fa6b4c183159bae425d3285504cc91,0,0.034897402,0.15037185,0,0,0,Y,N,N,N,Y,N,N,N,1,8,0,0,5,5,9,9
0db1e4ed2a8ecb3dc856c744e2451a10a37678d1,0,0.347481191,0.15037185,1,0,0,Y,N,N,N,N,N,N,N,59,101,1,0,244,4.13559322,323,5.474576271
6371c091450d093595e6103b6a37b38bbbb2f921,0,0.08822196,0.15037185,0,0,0,Y,N,Y,N,Y,N,Y,Y,2,52,0,0,3,1.5,23,11.5
4bd4f756f107f94a264d8894203c00d10af322ee,0,0.02015942,0.15037185,0,0,0,Y,N,N,Y,N,N,N,N,1,29,2,0,1,1,17,17
7a0a627d95415bcadbe5c67bc44d05dfba9038a9,0,0.019951982,0.15037185,0,0,0,N,N,Y,N,Y,N,N,N,1,2,0,0,0,0,6,6
71fabdc8dc69d418fa987bef03e1c70ea389f80a,0,0.400656849,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,Y,Y,25,818,1,0,6,0.24,86,3.44
02797aab3c78961c0cf100df4367df61654bedc1,1,0.194208264,0.15037185,1,1,0,Y,N,Y,N,Y,Y,N,Y,3,24,0,0,7,2.333333333,25,8.333333333
ac5df2277968598914aeb803f5d7b57fabe876f0,0,0.072894104,0.15037185,0,0,0,Y,N,Y,Y,Y,Y,N,Y,2,15,0,0,2,1,18,9
beee11edbfdd82cd81bc9c0fd75912c167892c2b,0,0.150562003,0.15037185,1,0,0,N,N,N,N,Y,N,N,N,3,14,0,0,24,8,5,1.666666667
84888d7d8a3b92cf1ebc04fa4fe121995106af6e,0,0.226853684,0.15037185,1,0,0,Y,N,Y,N,Y,N,Y,Y,4,42,0,0,20,5,45,11.25
8c8b00ce0268fc55d581c6484f11f7f4b1fd235c,0,0.028220052,0.15037185,0,0,0,Y,N,Y,N,Y,N,Y,Y,1,15,0,0,0,0,8,8
b0f1f1feb59bbca3196d9bba52cd32f46aa84b87,0,0.018841065,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,4,0,0,4,4,16,16
7e18d67cc9c96a14e0ca24a41820441e41457738,0,0.043892849,0.15037185,0,0,0,N,N,N,Y,N,N,N,N,1,3,0,0,4,4,52,52
7ffbff485e40bc3f36542f2892877adc5241accf,0,0.029752648,0.15037185,0,0,0,N,N,Y,N,Y,Y,N,N,1,3,0,0,1,1,4,4
8c69579702c43706499f35950be8999d9fb117ea,0,0.218084276,0.15037185,1,0,0,N,N,N,N,Y,N,N,N,4,22,0,0,2,0.5,21,5.25
a62f01a1abe4fc49b099f0e0dfab827e5f78e80c,1,0.19327262,0.15037185,1,1,0,N,N,N,Y,Y,N,N,N,4,24,0,0,2,0.5,32,8
c128dbc74a1a2d5633bfcca1354cc22eba2e51ab,0,0.203178316,0.15037185,1,0,0,Y,N,Y,Y,Y,Y,N,Y,7,46,0,0,37,5.285714286,108,15.42857143
da1b387d36cda0297da097f1389bd382559d6fa5,0,0.040575281,0.15037185,0,0,0,Y,N,N,N,Y,N,Y,Y,1,12,0,0,10,10,15,15
1b40708287808243be27b83791b7d23f8b51b194,0,0.095815696,0.15037185,0,0,0,Y,N,Y,Y,Y,N,N,Y,4,25,0,0,4,1,16,4
